상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202308A0002103,케이디와이컴퍼니,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11440,마포구,11440630,신수동,1144011100,신수동,1144011100100850005,1,대지,85,5,서울특별시 마포구 신수동 85-5,114404139021,서울특별시 마포구 광성로6길,16,,1144011100100850005007771,,서울특별시 마포구 광성로6길 16,121854,04096,,1,,126.938484237084,37.5490334327907
MA0101202308A0002134,굽네치킨화곡1동점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11500,강서구,11500540,화곡1동,1150010300,화곡동,1150010300104220001,1,대지,422,1,서울특별시 강서구 화곡동 422-1,115004145118,서울특별시 강서구 곰달래로19길,46,,1150010300104220001024770,,서울특별시 강서구 곰달래로19길 46,157890,07770,,1,,126.842398045163,37.5324199581077
MA0101202308A0004777,통큰치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41133,성남시 중원구,41133570,상대원1동,4113310500,상대원동,4113310500115600000,1,대지,1560,,경기도 성남시 중원구 상대원동 1560,411334337150,경기도 성남시 중원구 둔촌대로425번길,21,,4113310500115600000044038,,경기도 성남시 중원구 둔촌대로425번길 21,462811,13227,,1,,127.164131429153,37.4348499545949
MA0101202308A0004827,"컬투치킨,피자,도시락,포차",,I2,음식,I210,기타 간이,I21006,치킨,I56111,한식 일반 음식점업,41,경기도,41650,포천시,41650380,이동면,4165038021,이동면,4165038021104770019,1,대지,477,19,경기도 포천시 이동면 장암리 477-19,416503213050,경기도 포천시 이동면 화동로,2101,1,4165038021104770019060744,,경기도 포천시 이동면 화동로 2101-1,487863,11111,,1,,127.366384215796,38.0354121341948
MA0101202308A0007437,비에이치씨부산롯데월드바이킹점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26710,기장군,26710250,기장읍,2671025033,기장읍,2671025033200460000,2,산,46,,부산광역시 기장군 기장읍 시랑리 산46,267103350834,부산광역시 기장군 기장읍 동부산관광로,42,,2671025033200460000000010,,부산광역시 기장군 기장읍 동부산관광로 42,619902,46083,,,,129.21297035629,35.1960298235529
MA0101202308A0012187,델리킹,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41630,양주시,41630570,옥정1동,4163011400,옥정동,4163011400109530001,1,대지,953,1,경기도 양주시 옥정동 953-1,416303350564,경기도 양주시 회천로,84,,4163011400109530001000001,일부,경기도 양주시 회천로 84,482130,11468,,1,,127.092506130908,37.8278385684896
MA0101202308A0012259,디디치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,31,울산광역시,31140,남구,31140595,무거동,3114010100,무거동,3114010100115320001,1,대지,1532,1,울산광역시 남구 무거동 1532-1,311404310568,울산광역시 남구 신복로22번길,28,,3114010100115320001032395,현대프리빌,울산광역시 남구 신복로22번길 28,680812,44603,,1,,129.259399666963,35.5508612266653
MA0101202308A0014720,치킨마루좌동점,해운대,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26350,해운대구,26350553,좌3동,2635010700,좌동,2635010700112780001,1,대지,1278,1,부산광역시 해운대구 좌동 1278-1,263504199026,부산광역시 해운대구 대천로67번길,12,,2635010700112780001011037,,부산광역시 해운대구 대천로67번길 12,612852,48081,,,,129.169009660627,35.1735311737591
MA0101202308A0019535,굽네치킨원미점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41192,부천시 원미구,41192540,원미1동,4119210100,원미동,4119210100100780003,1,대지,78,3,경기도 부천시 원미구 원미동 78-3,411923185012,경기도 부천시 원미구 원미로,137,,4119510100100780003004672,,경기도 부천시 원미구 원미로 137,420839,14568,,1,,126.791284689507,37.4949400727048
MA0101202308A0023433,명가통닭예술공원,사거리점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41171,안양시 만안구,41171520,안양2동,4117110100,안양동,4117110100100180001,1,대지,18,1,경기도 안양시 만안구 안양동 18-1,411714346005,경기도 안양시 만안구 경수대로1166번길,9,,4117110100100180001013385,아르테자이2단지,경기도 안양시 만안구 경수대로1166번길 9,430012,13914,,,,126.918168978608,37.4164467073692
MA0101202308A0023559,계동치킨아산배방점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,44200253,배방읍,4420025325,배방읍,4420025325117990000,1,대지,1799,,충청남도 아산시 배방읍 북수리 1799,442004855508,충청남도 아산시 배방읍 월천6길,59,,4420025325117990000000001,,충청남도 아산시 배방읍 월천6길 59,336851,31494,,1,,127.078675695893,36.7710139358706
MA0101202308A0023587,오븐에꾸운닭,봉곡점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47190,구미시,47190565,선주원남동,4719010400,봉곡동,4719010400103770004,1,대지,377,4,경상북도 구미시 봉곡동 377-4,471903308019,경상북도 구미시 봉곡로,88,,4719010400103770004024353,,경상북도 구미시 봉곡로 88,730809,39210,,,,128.310511876748,36.1463733655079
MA0101202308A0026964,배무치숯불두마리치킨,일산점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41285,고양시 일산동구,41285530,정발산동,4128510300,정발산동,4128510300111210002,1,대지,1121,2,경기도 고양시 일산동구 정발산동 1121-2,412853193015,경기도 고양시 일산동구 산두로,243,16,4128510300111210002011833,일부호,경기도 고양시 일산동구 산두로 243-16,410828,10357,,1,,126.777674471756,37.6760415232991
MA0101202307A0099880,삼덕통닭,송도점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28185,연수구,28185820,송도1동,2818510600,송도동,2818510600100080020,1,대지,8,20,인천광역시 연수구 송도동 8-20,281854856823,인천광역시 연수구 하모니로138번길,11,,2818510600100080020000001,송도캐슬센트럴파크,인천광역시 연수구 하모니로138번길 11,406081,21998,,,,126.642800190121,37.3849584553251
MA0101202307A0107218,굽네치킨,운천점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41650,포천시,41650390,영북면,4165039021,영북면,4165039021105070009,1,대지,507,9,경기도 포천시 영북면 운천리 507-9,416503213031,경기도 포천시 영북면 영북로,187,7,4165039021105070009067670,,경기도 포천시 영북면 영북로 187-7,487892,11106,,,,127.274166584491,38.0908805656809
MA0101202308A0002209,네네치킨,월평점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30170,서구,30170586,월평1동,3017011300,월평동,3017011300106330000,1,대지,633,,대전광역시 서구 월평동 633,301704298537,대전광역시 서구 월평중로24번길,30,,3017011300106330000020356,,대전광역시 서구 월평중로24번길 30,302852,35223,,1,,127.365556577088,36.356529160476
MA0101202308A0002223,만년닭강정,종촌점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,36,세종특별자치시,36110,세종특별자치시,36110540,종촌동,3611011100,종촌동,3611011100106600000,1,대지,660,,세종특별자치시 세종특별자치시 종촌동 660,361103258082,세종특별자치시 세종특별자치시 도움3로,105,2,3611011100101510089000001,성원프라자,세종특별자치시 세종특별자치시 도움3로 105-2,339013,30064,,1,,127.248901491034,36.5048096095896
MA0101202308A0007520,닭강점,야탑점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41135,성남시 분당구,41135640,야탑3동,4113510700,야탑동,4113510700102750004,1,대지,275,4,경기도 성남시 분당구 야탑동 275-4,411353196015,경기도 성남시 분당구 벌말로,41,,4113510700102750004037182,성원프라자,경기도 성남시 분당구 벌말로 41,463856,13504,,1,,127.138100796699,37.4116550106039
MA0101202308A0007538,비비큐서귀포예래점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,50,제주특별자치도,50130,서귀포시,50130620,예래동,5013012100,하예동,5013012100102940000,1,대지,294,,제주특별자치도 서귀포시 하예동 294,501303350211,제주특별자치도 서귀포시 예래로,223,7,5013012100102940000000003,,제주특별자치도 서귀포시 예래로 223-7,697310,63538,,1,,126.38915861038,33.2438142306097
MA0101202308A0010063,기영이숯불두마리치킨,충남대점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30200,유성구,30200540,온천2동,3020011700,장대동,3020011700103620007,1,대지,362,7,대전광역시 유성구 장대동 362-7,302004301154,대전광역시 유성구 문화원로14번길,57,,3020011700103620007012721,,대전광역시 유성구 문화원로14번길 57,305308,34171,,1,,127.338897797028,36.3596086576287
MA0101202308A0012278,새벽옛날통닭배미점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,44200600,온양4동,4420011500,배미동,4420011500101750000,1,대지,175,,충청남도 아산시 배미동 175,442003253041,충청남도 아산시 서부북로,989,,4420011500101750000029469,,충청남도 아산시 서부북로 989,336130,31530,,1,,126.968943895188,36.7883192983193
MA0101202308A0012327,당신은지금치킨이땡긴다포항용흥점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47113,포항시 북구,47113665,용흥동,4711311700,용흥동,4711311700101290003,1,대지,129,3,경상북도 포항시 북구 용흥동 129-3,471133304028,경상북도 포항시 북구 용흥로,5,,4711311700101290003131516,,경상북도 포항시 북구 용흥로 5,791810,37707,,1,,129.357820474042,36.0318156821246
MA0101202308A0014826,구도로통닭구리갈매점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41310,구리시,41310510,갈매동,4131010100,갈매동,4131010100105520001,1,대지,552,1,경기도 구리시 갈매동 552-1,413103351112,경기도 구리시 갈매순환로,188,,4131010100105520001000001,A,경기도 구리시 갈매순환로 188,471859,11901,,1,,127.122121265693,37.6360941584284
MA0101202308A0014830,냠냠숯불두마리치킨,강남점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100106730000,1,대지,673,,서울특별시 강남구 역삼동 673,116804166625,서울특별시 강남구 언주로97길,27,,1168010100106730000022380,,서울특별시 강남구 언주로97길 27,135915,06139,,1,,127.039176763352,37.5048217817955
MA0101202308A0014837,해뜰닭강정,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27230,북구,27230780,동천동,2723012400,동천동,2723012400109310001,1,대지,931,1,대구광역시 북구 동천동 931-1,272303145020,대구광역시 북구 대천로,85,,2723012400109310002004861,재영빌딩,대구광역시 북구 대천로 85,702886,41427,,1,,128.558601380831,35.9372148952666
MA0101202308A0017249,후라이드의품격,양덕점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47113,포항시 북구,47113700,장량동,4711312200,양덕동,4711312200113370000,1,대지,1337,,경상북도 포항시 북구 양덕동 1337,471133304037,경상북도 포항시 북구 천마로,87,,4711312200113370000000001,,경상북도 포항시 북구 천마로 87,791270,37587,,,,129.396499587291,36.0844766622219
MA0101202308A0017322,동네치킨호프,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41192,부천시 원미구,41192650,중3동,4119210800,중동,4119210800110400005,1,대지,1040,5,경기도 부천시 원미구 중동 1040-5,411923185015,경기도 부천시 원미구 중동로,329,,4119510800110400005014762,덕유마을주공3아파트,경기도 부천시 원미구 중동로 329,420849,14536,,,,126.769381855322,37.5092883785683
MA0101202308A0017351,비에이치씨주안,캐슬점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28177,미추홀구,28177650,주안4동,2817710500,주안동,2817710500115590000,1,대지,1559,,인천광역시 미추홀구 주안동 1559,281772008007,인천광역시 미추홀구 경원대로,780,,2817010600115590000110488,,인천광역시 미추홀구 경원대로 780,402859,22147,,1,,126.690049361235,37.4522533964947
MA0101202308A0017358,맥시칸치킨단계,일산점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,51,강원특별자치도,51130,원주시,51130560,일산동,5113010800,일산동,5113010800101860020,1,대지,186,20,강원특별자치도 원주시 일산동 186-20,511303219052,강원특별자치도 원주시 천사로,179,,4213010800101860020011377,,강원특별자치도 원주시 천사로 179,220957,26417,,,,127.944078629363,37.3502577266577
MA0101202308A0019636,두더지강정,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47130,경주시,47130570,황남동,4713011000,황남동,4713011000103080004,1,대지,308,4,경상북도 경주시 황남동 308-4,471303305063,경상북도 경주시 포석로,1062,,4713011000103080004009427,,경상북도 경주시 포석로 1062,780080,38166,,,,129.209717982722,35.8358878827922
MA0101202308A0019646,김종구식맛치킨밀양삼문점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,48,경상남도,48270,밀양시,48270530,삼문동,4827010400,삼문동,4827010400107190015,1,대지,719,15,경상남도 밀양시 삼문동 719-15,482703336016,경상남도 밀양시 미리벌로,22,,4827010400105740009040912,,경상남도 밀양시 미리벌로 22,627150,50438,,1,,128.750322345478,35.4821172741789
MA0101202308A0019758,바른치킨,양주고읍점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41630,양주시,41630520,양주2동,4163010600,광사동,4163010600106550000,1,대지,655,,경기도 양주시 광사동 655,416303212003,경기도 양주시 고읍남로,1,,4163010600106550000059823,힘찬프라자,경기도 양주시 고읍남로 1,482030,11492,,,,127.081009895997,37.7956287725114
MA0101202308A0027635,김종구식맛치킨·전기바베큐옛날통닭부산,초량점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100100910001,1,대지,91,1,부산광역시 동구 초량동 91-1,261704181012,부산광역시 동구 고관로29번길,30,,2617010100100910001003945,,부산광역시 동구 고관로29번길 30,601827,48794,,1,,129.041063997758,35.1226318316293
